|-           |97.5  MHz |FA |248 |ND  |-                   |B  |-  |USE    |ST. MARYS                |PA |US |                    |-      kW |-      kW |-       |-       |6683       |6.6.0058.0-|36 |78 |W     |0058.0-|34  |41 |N     |6683                                                                        |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|292680    |292680                                  |
|WVRT        |97.7  MHz |FA |249 |ND  |-                   |A  |-  |USE    |MILL HALL                |PA |US |                    |-      kW |-      kW |-       |-       |58313      |3.3.009.00-|8  |77 |W     |009.00-|28  |41 |N     |58313                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|291989    |291989                                  |
|-           |97.7  MHz |FA |249 |ND  |-                   |A  |-  |USE    |BUTLER                   |PA |US |                    |-      kW |-      kW |-       |-       |71242      |5151.022.0-|53 |79 |W     |.022.0-|53  |40 |N     |71242                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|292815    |292815                                  |
|-           |97.7  MHz |FA |249 |ND  |-                   |A  |-  |USE    |SOMERSET                 |PA |US |                    |-      kW |-      kW |-       |-       |56363      |3131.042.0-|1  |79 |W     |.042.0-|5   |40 |N     |56363                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|292820    |292820                                  |
|-           |97.9  MHz |FA |250 |ND  |-                   |B1 |-  |USE    |EDINBORO                 |PA |US |                    |-      kW |-      kW |-       |-       |72892      |5959.040.0-|57 |80 |W     |.040.0-|6   |41 |N     |72892                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|288961    |288961                                  |
|-           |97.9  MHz |FA |250 |ND  |-                   |B  |-  |USE    |HAZLETON                 |PA |US |                    |-      kW |-      kW |-       |-       |133        |5555.055.0-|4  |75 |W     |.055.0-|56  |41 |N     |133                                                                         |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|292901    |292901                                  |
|-           |98.1  MHz |FA |251 |ND  |-                   |B  |-  |USE    |PHILADELPHIA             |PA |US |                    |-      kW |-      kW |-       |-       |9622       |3131.011.0-|2  |75 |W     |.011.0-|14  |40 |N     |9622                                                                        |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|292969    |292969                                  |
|WFGY        |98.1  MHz |FA |251 |ND  |-                   |B  |-  |USE    |ALTOONA                  |PA |US |                    |-      kW |-      kW |-       |-       |0          |4141.04.00-|20 |78 |W     |.04.00-|20  |40 |N     |0                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|1419975   |1419975                                 |
|-           |98.3  MHz |FA |252 |ND  |-                   |A  |-  |USE    |MIFFLINBURG              |PA |US |                    |-      kW |-      kW |-       |-       |25846      |5252.025.0-|54 |77 |W     |.025.0-|2   |40 |N     |25846                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|293087    |293087                                  |
|-           |98.5  MHz |FA |253 |ND  |-                   |B1 |-  |USE    |OIL CITY                 |PA |US |                    |-      kW |-      kW |-       |-       |21421      |4.4.0053.0-|25 |79 |W     |0053.0-|42  |41 |N     |21421                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|293178    |293178                                  |
|-           |98.5  MHz |FA |253 |ND  |-                   |B  |-  |USE    |YORK-HANOVER             |PA |US |                    |-      kW |-      kW |-       |-       |54608      |3030.052.0-|51 |76 |W     |.052.0-|56  |39 |N     |54608                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |39.    m|293180    |293180                                  |
|WKRZ        |98.5  MHz |FA |253 |ND  |-                   |B  |-  |RSV    |FREELAND                 |PA |US |                    |-      kW |-      kW |-       |-       |0          |5656.06.00-|11 |75 |W     |.06.00-|49  |41 |N     |0                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|630582    |630582                                  |
|WZRZ        |98.7  MHz |FA |254 |ND  |-                   |A  |-  |USE    |PLEASANT GAP             |PA |US |                    |-      kW |-      kW |-       |-       |30445      |5858.040.0-|55 |77 |W     |.040.0-|45  |40 |N     |30445                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|289307    |289307                                  |
|-           |98.9  MHz |FA |255 |ND  |-                   |A  |-  |USE    |MILLERSBURG              |PA |US |                    |-      kW |-      kW |-       |-       |17456      |2626.040.0-|33 |77 |W     |.040.0-|1   |40 |N     |17456                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|289693    |289693                                  |
|-           |98.9  MHz |FA |255 |ND  |-                   |B  |-  |USE    |PHILADELPHIA             |PA |US |                    |-      kW |-      kW |-       |-       |20349      |3131.011.0-|2  |75 |W     |.011.0-|14  |40 |N     |20349                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|293288    |293288                                  |
|-           |98.9  MHz |FA |255 |ND  |-                   |A  |-  |USE    |EMPORIUM                 |PA |US |                    |-      kW |-      kW |-       |-       |53582      |3232.019.0-|29 |78 |W     |.019.0-|15  |41 |N     |53582                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|299517    |299517                                  |
|-           |99.1  MHz |FA |256 |ND  |-                   |B  |-  |USE    |EBENSBURG                |PA |US |                    |-      kW |-      kW |-       |-       |64845      |4141.029.0-|24 |78 |W     |.029.0-|46  |40 |N     |64845                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|293360    |293360                                  |
|-           |99.3  MHz |FA |257 |ND  |-                   |A  |-  |USE    |HARRISBURG               |PA |US |                    |-      kW |-      kW |-       |-       |23464      |4444.037.0-|15 |76 |W     |.037.0-|54  |40 |N     |23464                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|293449    |293449                                  |
|-           |99.3  MHz |FA |257 |ND  |-                   |A  |-  |USE    |SOUTH WILLIAMSPORT       |PA |US |                    |-      kW |-      kW |-       |-       |61180      |3535.020.0-|12 |76 |W     |.020.0-|57  |41 |N     |61180                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|293450    |293450                                  |
|-           |99.3  MHz |FA |257 |ND  |-                   |A  |-  |USE    |UNIONTOWN                |PA |US |                    |-      kW |-      kW |-       |-       |33828      |9.9.0029.0-|53 |79 |W     |0029.0-|46  |39 |N     |33828                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |39.    m|293452    |293452                                  |
|-           |99.3  MHz |FA |257 |ND  |-                   |B1 |-  |USE    |FRANKLIN                 |PA |US |                    |-      kW |-      kW |-       |-       |49789      |0.0.000.00-|25 |79 |W     |000.00-|54  |41 |N     |49789                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|299635    |299635                                  |
|WZXR        |99.3  MHz |FA |257 |ND  |-                   |A  |-  |RSV    |SOUTH WILLIAMSPORT       |PA |US |                    |-      kW |-      kW |-       |-       |61180      |6.6.002.00-|14 |76 |W     |002.00-|51  |41 |N     |61180                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|1068907   |1068907                                 |
|-           |99.5  MHz |FA |258 |ND  |-                   |A  |-  |USE    |MOUNT UNION              |PA |US |                    |-      kW |-      kW |-       |-       |3956       |0.0.0018.0-|23 |77 |W     |0018.0-|53  |40 |N     |3956                                                                        |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|290174    |290174                                  |
|-           |99.5  MHz |FA |258 |ND  |-                   |A  |-  |USE    |SCRANTON                 |PA |US |                    |-      kW |-      kW |-       |-       |37565      |2727.015.0-|25 |75 |W     |.015.0-|42  |41 |N     |37565                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|290317    |290317                                  |
|WXMJ        |99.5  MHz |FA |258 |ND  |-                   |B1 |-  |USE    |CENTRE HALL              |PA |US |                    |-      kW |-      kW |-       |-       |3956       |3939.026.0-|46 |77 |W     |.026.0-|49  |40 |N     |3956                                                                        |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|1068300   |1068300                                 |
|-           |99.7  MHz |FA |259 |ND  |-                   |B  |-  |USE    |PITTSBURGH               |PA |US |                    |-      kW |-      kW |-       |-       |55709      |4747.017.0-|27 |80 |W     |.017.0-|0   |40 |N     |55709                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|293604    |293604                                  |
|-           |99.7  MHz |FA |259 |ND  |-                   |A  |-  |USE    |MOUNT CARMEL             |PA |US |                    |-      kW |-      kW |-       |-       |25751      |5959.03.00-|47 |76 |W     |.03.00-|27  |40 |N     |25751                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|295754    |295754                                  |
|-           |99.9  MHz |FA |260 |ND  |-                   |B  |-  |USE    |EASTON                   |PA |US |                    |-      kW |-      kW |-       |-       |8595       |3030.00.00-|42 |75 |W     |.00.00-|12  |40 |N     |8595                                                                        |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|293675    |293675                                  |
|-           |99.9  MHz |FA |260 |ND  |-                   |B  |-  |USE    |ERIE                     |PA |US |                    |-      kW |-      kW |-       |-       |32984      |2424.012.0-|5  |79 |W     |.012.0-|57  |42 |N     |32984                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |42.    m|293676    |293676                                  |
|-           |99.9  MHz |FA |260 |ND  |-                   |A  |-  |USE    |AVIS                     |PA |US |                    |-      kW |-      kW |-       |-       |40766      |6.6.000.00-|11 |77 |W     |000.00-|18  |41 |N     |40766                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|299980    |299980                                  |
|-           |100.1 MHz |FA |261 |ND  |-                   |A  |-  |USE    |FOREST CITY              |PA |US |                    |-      kW |-      kW |-       |-       |87530      |5555.06.00-|42 |75 |W     |.06.00-|23  |41 |N     |87530                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|289808    |289808                                  |
|-           |100.1 MHz |FA |261 |ND  |-                   |A  |-  |USE    |BRADFORD                 |PA |US |                    |-      kW |-      kW |-       |-       |54826      |4848.042.0-|57 |78 |W     |.042.0-|37  |41 |N     |54826                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|290443    |290443                                  |
|-           |100.1 MHz |FA |261 |ND  |-                   |A  |-  |USE    |LEBANON                  |PA |US |                    |-      kW |-      kW |-       |-       |36878      |3737.031.0-|21 |76 |W     |.031.0-|27  |40 |N     |36878                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|293769    |293769                                  |
|-           |100.3 MHz |FA |262 |ND  |-                   |B  |-  |USE    |MEADVILLE                |PA |US |                    |-      kW |-      kW |-       |-       |24940      |5353.037.0-|37 |80 |W     |.037.0-|10  |41 |N     |24940                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|293854    |293854                                  |
|-           |100.3 MHz |FA |262 |ND  |-                   |B  |-  |USE    |MEDIA                    |PA |US |                    |-      kW |-      kW |-       |-       |25079      |2929.022.0-|58 |75 |W     |.022.0-|25  |39 |N     |25079                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |39.    m|293855    |293855                                  |
|-           |100.3 MHz |FA |262 |ND  |-                   |B1 |-  |USE    |CANTON                   |PA |US |                    |-      kW |-      kW |-       |-       |8553       |2121.030.0-|40 |76 |W     |.030.0-|53  |41 |N     |8553                                                                        |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|294728    |294728                                  |
|-           |100.5 MHz |FA |263 |ND  |-                   |A  |-  |USE    |SUSQUEHANNA              |PA |US |                    |-      kW |-      kW |-       |-       |0          |3030.030.0-|2  |75 |W     |.030.0-|41  |42 |N     |0                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |42.    m|290526    |290526                                  |
|-           |100.5 MHz |FA |263 |ND  |-                   |A  |-  |USE    |JOHNSONBURG              |PA |US |                    |-      kW |-      kW |-       |-       |15173      |2424.036.0-|29 |78 |W     |.036.0-|40  |41 |N     |15173                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|298424    |298424                                  |
|-           |100.5 MHz |FA |263 |ND  |-                   |A  |-  |USE    |ELIZABETHVILLE           |PA |US |                    |-      kW |-      kW |-       |-       |63837      |6.6.0050.0-|34 |76 |W     |0050.0-|48  |40 |N     |63837                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|300241    |300241                                  |
|-           |100.7 MHz |FA |264 |ND  |-                   |B1 |-  |USE    |GALETON                  |PA |US |                    |-      kW |-      kW |-       |-       |57079      |2626.043.0-|36 |77 |W     |.043.0-|33  |41 |N     |57079                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|291276    |291276                                  |
|-           |100.7 MHz |FA |264 |ND  |-                   |B  |-  |USE    |ALLENTOWN                |PA |US |                    |-      kW |-      kW |-       |-       |39875      |5454.026.0-|33 |75 |W     |.026.0-|26  |40 |N     |39875                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|293975    |293975                                  |
|-           |100.7 MHz |FA |264 |ND  |-                   |B  |-  |USE    |NEW KENSINGTON           |PA |US |                    |-      kW |-      kW |-       |-       |20351      |3737.08.00-|35 |79 |W     |.08.00-|51  |40 |N     |20351                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|293976    |293976                                  |
|-           |100.9 MHz |FA |265 |ND  |-                   |A  |-  |USE    |BEDFORD                  |PA |US |                    |-      kW |-      kW |-       |-       |10070      |3737.011.0-|2  |78 |W     |.011.0-|30  |40 |N     |10070                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|294097    |294097                                  |
|-           |100.9 MHz |FA |265 |ND  |-                   |A  |-  |USE    |MILTON                   |PA |US |                    |-      kW |-      kW |-       |-       |73272      |6.6.003.00-|57 |76 |W     |003.00-|45  |40 |N     |73272                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|294098    |294098                                  |
|-           |101.1 MHz |FA |266 |ND  |-                   |B  |-  |USE    |PHILADELPHIA             |PA |US |                    |-      kW |-      kW |-       |-       |71382      |2121.013.0-|2  |75 |W     |.013.0-|14  |40 |N     |71382                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|294200    |294200                                  |
|-           |101.1 MHz |FA |266 |ND  |-                   |B  |-  |USE    |TYRONE                   |PA |US |                    |-      kW |-      kW |-       |-       |1057       |1010.028.0-|55 |77 |W     |.028.0-|58  |40 |N     |1057                                                                        |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|294201    |294201                                  |
|-           |101.3 MHz |FA |267 |ND  |-                   |B  |-  |USE    |LANCASTER                |PA |US |                    |-      kW |-      kW |-       |-       |25865      |4.4.008.00-|2  |76 |W     |008.00-|37  |40 |N     |25865                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|294258    |294258                                  |
|-           |101.3 MHz |FA |267 |ND  |-                   |B  |-  |USE    |SCRANTON                 |PA |US |                    |-      kW |-      kW |-       |-       |36202      |3838.053.0-|25 |75 |W     |.053.0-|44  |41 |N     |36202                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|294259    |294259                                  |
|-           |101.3 MHz |FA |267 |ND  |-                   |A  |-  |USE    |STRATTANVILLE            |PA |US |                    |-      kW |-      kW |-       |-       |0          |3636.05.00-|18 |79 |W     |.05.00-|13  |41 |N     |0                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|593173    |593173                                  |
|-           |101.5 MHz |FA |268 |ND  |-                   |B  |-  |USE    |PITTSBURGH               |PA |US |                    |-      kW |-      kW |-       |-       |58627      |2.2.0034.0-|29 |79 |W     |0034.0-|59  |40 |N     |58627                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|294310    |294310                                  |
|-           |101.5 MHz |FA |268 |ND  |-                   |B  |-  |USE    |WAYNESBORO               |PA |US |                    |-      kW |-      kW |-       |-       |27401      |4444.010.0-|49 |77 |W     |.010.0-|33  |39 |N     |27401                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |39.    m|294311    |294311                                  |
|-           |101.5 MHz |FA |268 |ND  |-                   |A  |-  |USE    |COVINGTON                |PA |US |                    |-      kW |-      kW |-       |-       |36240      |4141.039.0-|44 |77 |W     |.039.0-|4   |41 |N     |36240                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|296374    |296374                                  |
|-           |101.7 MHz |FA |269 |ND  |-                   |A  |-  |USE    |CENTRAL CITY             |PA |US |                    |-      kW |-      kW |-       |-       |49026      |4242.033.0-|6  |78 |W     |.033.0-|51  |40 |N     |49026                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|294434    |294434                                  |
|-           |101.7 MHz |FA |269 |ND  |-                   |A  |-  |USE    |LINESVILLE               |PA |US |                    |-      kW |-      kW |-       |-       |2900       |4848.012.0-|40 |80 |W     |.012.0-|27  |41 |N     |2900                                                                        |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|300344    |300344                                  |
|-           |101.9 MHz |FA |270 |ND  |-                   |B  |-  |USE    |POTTSVILLE               |PA |US |                    |-      kW |-      kW |-       |-       |53133      |5050.032.0-|49 |76 |W     |.032.0-|12  |40 |N     |53133                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|294521    |294521                                  |
|-           |102.1 MHz |FA |271 |ND  |-                   |B  |-  |USE    |DU BOIS                  |PA |US |                    |-      kW |-      kW |-       |-       |67696      |4343.011.0-|2  |78 |W     |.011.0-|42  |41 |N     |67696                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|294562    |294562                                  |
|-           |102.1 MHz |FA |271 |ND  |-                   |B  |-  |USE    |PHILADELPHIA             |PA |US |                    |-      kW |-      kW |-       |-       |20348      |3737.032.0-|2  |75 |W     |.032.0-|14  |40 |N     |20348                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|294563    |294563                                  |
|-           |102.3 MHz |FA |272 |ND  |-                   |A  |-  |USE    |CARLISLE                 |PA |US |                    |-      kW |-      kW |-       |-       |74557      |2323.010.0-|17 |77 |W     |.010.0-|8   |40 |N     |74557                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|294720    |294720                                  |
|-           |102.3 MHz |FA |272 |ND  |-                   |A  |-  |USE    |ERIE                     |PA |US |                    |-      kW |-      kW |-       |-       |65748      |2525.08.00-|2  |80 |W     |.08.00-|4   |42 |N     |65748                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |42.    m|294721    |294721                                  |
|-           |102.3 MHz |FA |272 |ND  |-                   |A  |-  |USE    |PITTSTON                 |PA |US |                    |-      kW |-      kW |-       |-       |22925      |2020.038.0-|18 |75 |W     |.038.0-|45  |41 |N     |22925                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|294722    |294722                                  |
|-           |102.5 MHz |FA |273 |ND  |-                   |B  |-  |USE    |PITTSBURGH               |PA |US |                    |-      kW |-      kW |-       |-       |59588      |3838.09.00-|29 |80 |W     |.09.00-|1   |40 |N     |59588                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|294806    |294806                                  |
|-           |102.5 MHz |FA |273 |ND  |-                   |B  |-  |USE    |READING                  |PA |US |                    |-      kW |-      kW |-       |-       |69562      |1919.041.0-|19 |75 |W     |.041.0-|53  |40 |N     |69562                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|294807    |294807                                  |
|-           |102.7 MHz |FA |274 |ND  |-                   |B  |-  |USE    |WILLIAMSPORT             |PA |US |                    |-      kW |-      kW |-       |-       |15326      |2121.053.0-|11 |76 |W     |.053.0-|58  |41 |N     |15326                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|294858    |294858                                  |
|-           |102.9 MHz |FA |275 |ND  |-                   |B  |-  |USE    |PHILADELPHIA             |PA |US |                    |-      kW |-      kW |-       |-       |25094      |2121.013.0-|2  |75 |W     |.013.0-|14  |40 |N     |25094                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|294918    |294918                                  |
|-           |102.9 MHz |FA |275 |ND  |-                   |B  |-  |USE    |SHARON                   |PA |US |                    |-      kW |-      kW |-       |-       |60006      |1010.025.0-|13 |80 |W     |.025.0-|28  |41 |N     |60006                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|294919    |294919                                  |
|-           |102.9 MHz |FA |275 |ND  |-                   |A  |-  |USE    |CURWENSVILLE             |PA |US |                    |-      kW |-      kW |-       |-       |55251      |2424.06.00-|1  |78 |W     |.06.00-|33  |41 |N     |55251                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|300516    |300516                                  |
|-           |103.1 MHz |FA |276 |ND  |-                   |A  |-  |USE    |RUSSELL                  |PA |US |                    |-      kW |-      kW |-       |-       |39622      |4848.042.0-|57 |79 |W     |.042.0-|9   |41 |N     |39622                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|295020    |295020                                  |
|-           |103.1 MHz |FA |276 |ND  |-                   |A  |-  |USE    |STATE COLLEGE            |PA |US |                    |-      kW |-      kW |-       |-       |48926      |3232.028.0-|48 |77 |W     |.028.0-|50  |40 |N     |48926                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|295021    |295021                                  |
|WANB-FM     |103.1 MHz |FA |276 |ND  |-                   |B1 |-  |USE    |MOUNT PLEASANT           |PA |US |                    |-      kW |-      kW |-       |-       |32210      |0.0.000.00-|0  |79 |W     |000.00-|27  |40 |N     |32210                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|1195502   |1195502                                 |
|-           |103.3 MHz |FA |277 |ND  |-                   |B1 |-  |USE    |BROOKVILLE               |PA |US |                    |-      kW |-      kW |-       |-       |81912      |1212.06.00-|2  |79 |W     |.06.00-|6   |41 |N     |81912                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|294683    |294683                                  |
|-           |103.3 MHz |FA |277 |ND  |-                   |B  |-  |USE    |YORK                     |PA |US |                    |-      kW |-      kW |-       |-       |73980      |3838.00.00-|1  |76 |W     |.00.00-|35  |40 |N     |73980                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|295095    |295095                                  |
|-           |103.5 MHz |FA |278 |ND  |-                   |A  |-  |USE    |BERWICK                  |PA |US |                    |-      kW |-      kW |-       |-       |141        |2828.020.0-|4  |76 |W     |.020.0-|16  |41 |N     |141                                                                         |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|300367    |300367                                  |
|-           |103.5 MHz |FA |278 |ND  |-                   |A  |-  |USE    |HUNTINGDON               |PA |US |                    |-      kW |-      kW |-       |-       |42135      |3030.013.0-|30 |78 |W     |.013.0-|1   |40 |N     |42135                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|300470    |300470                                  |
|WOGH        |103.5 MHz |FA |278 |ND  |-                   |B  |-  |USE    |BURGETTSTOWN             |PA |US |                    |-      kW |-      kW |-       |-       |65408      |3232.014.0-|20 |80 |W     |.014.0-|37  |40 |N     |65408                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|528021    |528021                                  |
|-           |103.7 MHz |FA |279 |ND  |-                   |A  |-  |USE    |MCCONNELLSBURG           |PA |US |                    |-      kW |-      kW |-       |-       |71248      |5454.048.0-|55 |77 |W     |.048.0-|59  |39 |N     |71248                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |39.    m|289540    |289540                                  |
|-           |103.7 MHz |FA |279 |ND  |-                   |B  |-  |USE    |ERIE                     |PA |US |                    |-      kW |-      kW |-       |-       |55028      |2525.037.0-|5  |79 |W     |.037.0-|56  |42 |N     |55028                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |42.    m|295209    |295209                                  |
|-           |103.7 MHz |FA |279 |ND  |-                   |A  |-  |USE    |LEWISBURG                |PA |US |                    |-      kW |-      kW |-       |-       |15187      |9.9.002.00-|56 |77 |W     |002.00-|1   |40 |N     |15187                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|298856    |298856                                  |
|-           |103.9 MHz |FA |280 |ND  |-                   |A  |-  |USE    |BELLWOOD                 |PA |US |                    |-      kW |-      kW |-       |-       |58312      |4.4.0026.0-|34 |78 |W     |0026.0-|26  |40 |N     |58312                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|295299    |295299                                  |
|-           |103.9 MHz |FA |280 |ND  |-                   |A  |-  |USE    |JENKINTOWN               |PA |US |                    |-      kW |-      kW |-       |-       |30572      |2626.020.0-|2  |75 |W     |.020.0-|14  |40 |N     |30572                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|295300    |295300                                  |
|-           |103.9 MHz |FA |280 |ND  |-                   |A  |-  |USE    |SCOTTDALE                |PA |US |                    |-      kW |-      kW |-       |-       |36116      |5151.01.00-|0  |79 |W     |.01.00-|31  |40 |N     |36116                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |40.    m|295306    |295306                                  |
|WNKZ        |103.9 MHz |FA |280 |ND  |-                   |A  |-  |USE    |DUSHORE                  |PA |US |                    |-      kW |-      kW |-       |-       |66715      |9.9.0016.0-|27 |76 |W     |0016.0-|31  |41 |N     |66715                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|1332663   |1332663                                 |
|WWIZ        |103.9 MHz |FA |280 |ND  |-                   |A  |-  |RSV    |WEST MIDDLESEX           |PA |US |                    |-      kW |-      kW |-       |-       |23437      |1616.049.0-|12 |80 |W     |.049.0-|21  |41 |N     |23437                                                                       |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |41.    m|1353480   |1353480                                 |
