|WHMV-LP     |97.5  MHz |FL |248 |ND  |-                   |LP1|-  |LIC    |MOHAWK                   |NY |US |0000090541          |0.1    kW |0.1    kW |-27.0   |-27.0   |193035     |N |42 |59 |38.5  |W |75  |1  |8.7   |MOHAWK VALLEY RADIO GROUP                                                   |   0.00 km |   0.00 mi |  0.00 deg |241.   m|241.0  m|1005974   |-       |-       |9.     m|90541     |25076f916e85f569016e8674d1620000        |
|W248CG      |97.5  MHz |FX |248 |DA  |-                   |D  |-  |CP     |NEW YORK                 |NY |US |0000214302          |0.099  kW |0.099  kW |0.0     |0.0     |140791     |N |40 |42 |10.4  |W |74  |0  |32.5  |CANTICO NUEVO MINISTRY, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |225.4  m|225.4  m|130699    |0.      |1213330 |223.   m|214302    |25076ff387ba77050187c96c9ec407d8        |
|WALK-FM     |97.5  MHz |FM |248 |DA  |-                   |B  |-  |LIC    |PATCHOGUE                |NY |US |BLH-19910524KA      |39.    kW |39.    kW |169.0   |169.0   |10137      |N |40 |50 |41.3  |W |73  |1  |59.3  |CONNOISSEUR MEDIA LICENSES, LLC                                             |   0.00 km |   0.00 mi |  0.00 deg |192.   m|192.0  m|14227     |0.      |-       |95.    m|161528    |7fad2c3ba8ef4b7d9311c1b6063ebeb7        |
|WALK-FM     |97.5  MHz |FS |248 |ND  |-                   |B  |-  |LIC    |PATCHOGUE                |NY |US |BLH-19930714KA      |20.5   kW |20.5   kW |150.0   |150.0   |10137      |N |40 |50 |41.3  |W |73  |1  |59.3  |CONNOISSEUR MEDIA LICENSES, LLC                                             |   0.00 km |   0.00 mi |  0.00 deg |173.   m|173.0  m|-         |-       |-       |76.    m|188087    |d4b9cb31cb674535b6a8c1b6063ebeb7        |
|W248BH      |97.5  MHz |FX |248 |DA  |-                   |D  |-  |LIC    |ROCHESTER                |NY |US |BLFT-20170821AAB    |0.25   kW |0.25   kW |0.0     |0.0     |150641     |N |43 |9  |16.7  |W |77  |36 |15.5  |GENESEE MEDIA CORPORATION                                                   |   0.00 km |   0.00 mi |  0.00 deg |292.   m|292.0  m|127213    |0.      |-       |138.   m|1764878   |183911feb40d40b69e1fc1b6063ebeb7        |
|W248BL      |97.5  MHz |FX |248 |ND  |-                   |D  |-  |LIC    |SPECULATOR               |NY |US |BLFT-20071002ABY    |0.01   kW |0.01   kW |180.7   |0.0     |122743     |N |43 |31 |26.2  |W |74  |21 |37.5  |THE ST. LAWRENCE UNIVERSITY                                                 |   0.00 km |   0.00 mi |  0.00 deg |767.   m|767.0  m|62879     |-       |-       |25.    m|1209285   |69c33936ee424a2d801cc1b6063ebeb7        |
|WFRY-FM     |97.5  MHz |FM |248 |ND  |-                   |C1 |-  |LIC    |WATERTOWN                |NY |US |BLH-19990113KC      |97.    kW |97.    kW |145.0   |145.0   |71094      |N |43 |57 |23.2  |W |75  |50 |43.7  |STEPHENS MEDIA GROUP WATERTOWN,                                             |   0.00 km |   0.00 mi |  0.00 deg |387.   m|387.0  m|-         |-       |1042270 |99.    m|279855    |099e42989ef64cbbb77ec1b6063ebeb7        |
|WEXT        |97.7  MHz |FM |249 |ND  |-                   |A  |-  |LIC    |AMSTERDAM                |NY |US |BMLED-20050729BCP   |1.6    kW |1.6    kW |190.0   |190.0   |23457      |N |42 |59 |5.3   |W |74  |10 |47.5  |WMHT EDUCATIONAL TELECOMMUNICATIONS                                         |   0.00 km |   0.00 mi |  0.00 deg |416.   m|416.0  m|-         |-       |1004230 |187.   m|1096096   |d74f2ca3641b4c0f89c6c1b6063ebeb7        |
|WENY-FM     |97.7  MHz |FM |249 |DA  |-                   |A  |-  |LIC    |BIG FLATS                |NY |US |0000136114          |0.61   kW |0.61   kW |220.0   |220.0   |14713      |N |42 |8  |31.3  |W |77  |4  |38.9  |FAMILY LIFE MINISTRIES, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |626.   m|626.0  m|15629     |0.      |1045276 |114.   m|136114    |25076f917765025c017788103ae50a8e        |
|W249CF      |97.7  MHz |FX |249 |ND  |-                   |D  |-  |LIC    |FULTON                   |NY |US |BLFT-20160510AAA    |0.2    kW |0.2    kW |0.0     |0.0     |141116     |N |43 |18 |32.2  |W |76  |23 |40.0  |CAYUGA COMMUNITY COLLEGE                                                    |   0.00 km |   0.00 mi |  0.00 deg |134.   m|134.0  m|121817    |-       |-       |15.    m|1728278   |9201af5cce5549af9176c1b6063ebeb7        |
|WCZX        |97.7  MHz |FM |249 |ND  |-                   |A  |-  |LIC    |HYDE PARK                |NY |US |BLH-19870803KB      |0.3    kW |0.3    kW |314.0   |314.0   |4587       |N |41 |43 |11.3  |W |73  |59 |43.5  |TOWNSQUARE LICENSE, LLC                                                     |   0.00 km |   0.00 mi |  0.00 deg |424.   m|424.0  m|-         |-       |-       |85.    m|104158    |3857e73f12034f18b7d8c1b6063ebeb7        |
|W249DW      |97.7  MHz |FX |249 |DA  |-                   |D  |-  |LIC    |ITHACA                   |NY |US |BLFT-20180808AAE    |0.175  kW |0.175  kW |0.0     |0.0     |201993     |N |42 |23 |31.3  |W |76  |28 |28.8  |SAGA COMMUNICATIONS OF NEW ENGLAND, LLC                                     |   0.00 km |   0.00 mi |  0.00 deg |529.   m|529.0  m|132288    |340.    |1048243 |84.    m|1785759   |4ae31bd7c60c423da9c3c1b6063ebeb7        |
|W249BC      |97.7  MHz |FX |249 |ND  |-                   |D  |-  |LIC    |MATTYDALE                |NY |US |BLFT-20070111ABD    |0.12   kW |0.12   kW |30.2    |0.0     |618        |N |43 |3  |33.2  |W |76  |8  |8.7   |GALAXY SYRACUSE LICENSEE LLC (NEW)                                          |   0.00 km |   0.00 mi |  0.00 deg |199.   m|199.0  m|75913     |-       |-       |31.    m|1158061   |54b20721846445dcbdc7c1b6063ebeb7        |
|W249AS      |97.7  MHz |FX |249 |DA  |-                   |D  |-  |LIC    |NORWICH                  |NY |US |0000116825          |0.01   kW |0.01   kW |0.0     |0.0     |8396       |N |42 |30 |15.2  |W |75  |28 |59.6  |MARS HILL BROADCASTING CO., INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |542.   m|542.0  m|134500    |0.      |-       |12.    m|116825    |25076ff37307423001730bb532240024        |
|W249ED      |97.7  MHz |FX |249 |ND  |-                   |D  |-  |CP     |WESTFIELD                |NY |US |0000207141          |.038   kW |.038   kW |0.0     |0.0     |154509     |N |42 |20 |08.1  |W |79  |31 |05.7  |FAMILY LIFE MINISTRIES, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |240.   m|240.0  m|1005787   |-       |-       |6.     m|207141    |25076f9185c07e060185c6d60c0c01a6        |
|W249ED      |97.7  MHz |FX |249 |DA  |-                   |D  |-  |LIC    |WESTFIELD                |NY |US |0000161360          |-.     kW |0.099  kW |0.0     |0.0     |154509     |N |42 |20 |5.1   |W |79  |34 |58.8  |FAMILY LIFE MINISTRIES, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|212.   m|61047     |160.    |-       |9.     m|161360    |25076ff37c2e76b9017c376631010561        |
|WSNO-FM     |97.9  MHz |FM |250 |DA  |-                   |C3 |-  |LIC    |AU SABLE                 |NY |US |BLH-20181213ACY     |2.5    kW |2.5    kW |315.0   |315.0   |164249     |N |44 |34 |28.3  |W |73  |40 |27.4  |GREAT EASTERN RADIO, LLC                                                    |   0.00 km |   0.00 mi |  0.00 deg |620.6  m|620.6  m|122329    |0.      |-       |10.5   m|1797095   |dd17107fd71c4f6bbaa9c1b6063ebeb7        |
|W250CC      |97.9  MHz |FX |250 |ND  |-                   |D  |-  |LIC    |GLENS FALLS              |NY |US |BLFT-20161026AAL    |0.25   kW |0.25   kW |0.0     |0.0     |140096     |N |43 |19 |44.8  |W |73  |38 |52.4  |6 JOHNSON ROAD LICENSES, INC.                                               |   0.00 km |   0.00 mi |  0.00 deg |148.   m|148.0  m|124426    |-       |1280797 |53.    m|1742189   |d81abaf9789f4fc88ef6c1b6063ebeb7        |
|WRIP-FM1    |97.9  MHz |FB |250 |DA  |-                   |D  |-  |LIC    |HUNTER                   |NY |US |BLFTB-20030728AER   |0.035  kW |0.035  kW |0.0     |0.0     |136793     |N |42 |12 |4.3   |W |74  |13 |43.5  |RIP RADIO LLC                                                               |   0.00 km |   0.00 mi |  0.00 deg |956.   m|956.0  m|43828     |50.     |-       |5.     m|674376    |0a596b05364349dcb6e8c1b6063ebeb7        |
|W250AD      |97.9  MHz |FX |250 |ND  |-                   |D  |-  |LIC    |LONG LAKE                |NY |US |BLFT-19950327TB     |0.008  kW |0.008  kW |72.0    |72.0    |24615      |N |43 |57 |40.2  |W |74  |25 |18.5  |GOOD NEWS RADIO, INC.                                                       |   0.00 km |   0.00 mi |  0.00 deg |669.   m|669.0  m|-         |-       |-       |0.     m|207659    |d881d957f39245098802c1b6063ebeb7        |
|WSKQ-FM     |97.9  MHz |FM |250 |ND  |-                   |B  |-  |LIC    |NEW YORK                 |NY |US |BLH-19940204KA      |6.     kW |6.     kW |415.0   |415.0   |61641      |N |40 |44 |54.3  |W |73  |59 |8.5   |WSKQ LICENSING, INC.                                                        |   0.00 km |   0.00 mi |  0.00 deg |429.   m|429.0  m|-         |-       |-       |413.   m|194656    |ac601adaf2d84dd1bfcfc1b6063ebeb7        |
|WSKQ-FM     |97.9  MHz |FS |250 |ND  |-                   |B  |-  |LIC    |NEW YORK                 |NY |US |BXLH-20040824AAJ    |12.5   kW |12.5   kW |281.0   |281.0   |61641      |N |40 |45 |22.4  |W |73  |59 |10.5  |WSKQ LICENSING, INC.                                                        |   0.00 km |   0.00 mi |  0.00 deg |297.   m|297.0  m|-         |-       |1238745 |282.   m|1027066   |a965e24e47214938926bc1b6063ebeb7        |
|WSKQ-FM     |97.9  MHz |FS |250 |ND  |-                   |B  |-  |LIC    |NEW YORK                 |NY |US |BXLH-20171019AAE    |7.1    kW |7.1    kW |386.7   |386.7   |61641      |N |40 |44 |54.0  |W |73  |59 |9.1   |WSKQ LICENSING, INC.                                                        |   0.00 km |   0.00 mi |  0.00 deg |400.1  m|400.1  m|-         |-       |1007048 |384.6  m|1769736   |867a77cbf24a445a94aac1b6063ebeb7        |
|WSKQ-FM     |97.9  MHz |FS |250 |DA  |-                   |B  |-  |CP     |NEW YORK                 |NY |US |0000205132          |20.    kW |20.    kW |231.0   |231.0   |61641      |N |40 |57 |39.0  |W |73  |55 |21.0  |WSKQ LICENSING, INC.                                                        |   0.00 km |   0.00 mi |  0.00 deg |271.5  m|271.5  m|6902019008006|0.      |1048672 |113.   m|205132    |25076f9184e9c4e201850bfa3b49087f        |
|WSKQ-FM     |97.9  MHz |FS |250 |ND  |-                   |B  |-  |LIC    |NEW YORK                 |NY |US |BMLH-19950214KB     |4.6    kW |3.3    kW |373.0   |373.0   |61641      |N |40 |44 |54.3  |W |73  |59 |8.5   |WSKQ LICENSING, INC.                                                        |   0.00 km |   0.00 mi |  0.00 deg |387.   m|387.0  m|-         |-       |-       |371.   m|206474    |0d7318e289154d6ea0dec1b6063ebeb7        |
|W250BE      |97.9  MHz |FX |250 |DA  |-                   |D  |-  |LIC    |ONEONTA                  |NY |US |BLFT-20120906ACD    |0.13   kW |0.13   kW |169.2   |0.0     |66455      |N |42 |25 |24.2  |W |75  |5  |7.5   |FAMILY LIFE MINISTRIES, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |649.   m|649.0  m|16125     |15.     |-       |21.    m|1514667   |0b9d237556034c219ef6c1b6063ebeb7        |
|WPXY-FM     |97.9  MHz |FM |250 |ND  |-                   |B  |-  |LIC    |ROCHESTER                |NY |US |BLH-20060831AAR     |50.    kW |50.    kW |142.0   |142.0   |53966      |N |43 |8  |5.4   |W |77  |35 |5.6   |AUDACY LICENSE, LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |288.   m|288.0  m|-         |-       |1228608 |71.6   m|1146897   |4237eca4607543458a4ac1b6063ebeb7        |
|WPXY-FM     |97.9  MHz |FS |250 |ND  |-                   |B  |-  |LIC    |ROCHESTER                |NY |US |BXLH-20060901AAR    |6.3    kW |6.3    kW |142.0   |142.0   |53966      |N |43 |8  |5.4   |W |77  |35 |5.6   |AUDACY LICENSE, LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |288.   m|288.0  m|-         |-       |1228608 |71.6   m|1147023   |7ce6f01a17e24a7c8b67c1b6063ebeb7        |
|WPXY-FM     |97.9  MHz |FS |250 |ND  |-                   |B  |-  |LIC    |ROCHESTER                |NY |US |BLH-19890509KB      |15.5   kW |15.5   kW |103.0   |103.0   |53966      |N |43 |8  |7.2   |W |77  |35 |0.9   |AUDACY LICENSE, LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |250.   m|250.0  m|-         |-       |-       |43.    m|128450    |efd1d500ed9649cbb58ec1b6063ebeb7        |
|WPXY-FM     |97.9  MHz |FS |250 |ND  |-                   |B  |-  |LIC    |ROCHESTER                |NY |US |BXLH-20160811ADJ    |4.2    kW |4.2    kW |109.0   |109.0   |53966      |N |43 |8  |5.2   |W |77  |35 |6.0   |AUDACY LICENSE, LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |255.   m|255.0  m|-         |-       |1228608 |39.    m|1735407   |76cff1981b784d8895b7c1b6063ebeb7        |
|W250CX      |97.9  MHz |FX |250 |ND  |-                   |D  |-  |LIC    |SAINT JOHNSVILLE         |NY |US |BLFT-20190408AAM    |0.25   kW |0.25   kW |0.0     |0.0     |202340     |N |42 |59 |59.3  |W |74  |41 |28.5  |CRANESVILLE BLOCK CO., INC.                                                 |   0.00 km |   0.00 mi |  0.00 deg |158.   m|158.0  m|133896    |-       |-       |58.    m|1802785   |9b342b542311401eb348c1b6063ebeb7        |
|W250CI      |97.9  MHz |FX |250 |ND  |-                   |D  |-  |LIC    |WATERTOWN                |NY |US |0000151299          |0.068  kW |0.068  kW |0.0     |0.0     |199997     |N |43 |57 |23.2  |W |75  |50 |47.5  |STEPHENS MEDIA GROUP WATERTOWN, LLC                                         |   0.00 km |   0.00 mi |  0.00 deg |331.5  m|331.5  m|129805    |-       |1042270 |45.    m|151299    |25076ff37a530389017a5e2bfd1607ad        |
|WSKS        |97.9  MHz |FM |250 |ND  |-                   |A  |-  |LIC    |WHITESBORO               |NY |US |BLH-19941121KB      |1.5    kW |1.5    kW |204.0   |204.0   |53630      |N |43 |2  |14.3  |W |75  |26 |38.6  |ROSER COMMUNICATIONS NETWORK, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |478.   m|478.0  m|-         |-       |1236842 |58.    m|204218    |395b44a8682945e6ab40c1b6063ebeb7        |
|WRIP        |97.9  MHz |FM |250 |DA  |-                   |A  |-  |LIC    |WINDHAM                  |NY |US |BLH-20000803AAG     |0.58   kW |0.58   kW |322.0   |322.0   |83204      |N |42 |17 |6.3   |W |74  |15 |50.5  |RIP RADIO, LLC                                                              |   0.00 km |   0.00 mi |  0.00 deg |937.   m|937.0  m|15832     |0.      |-       |20.    m|510026    |4a081c9d7cc14bab9226c1b6063ebeb7        |
|WHWK        |98.1  MHz |FM |251 |DA  |-                   |B  |-  |LIC    |BINGHAMTON               |NY |US |BLH-20040330AAY     |6.7    kW |6.7    kW |395.0   |395.0   |72373      |N |42 |3  |40.3  |W |75  |56 |43.7  |TOWNSQUARE LICENSE, LLC                                                     |   0.00 km |   0.00 mi |  0.00 deg |790.   m|790.0  m|62041     |0.      |1236974 |268.8  m|984286    |8803bfca57b0444893b3c1b6063ebeb7        |
|W251AJ      |98.1  MHz |FX |251 |DA  |-                   |D  |-  |LIC    |MELROSE PARK             |NY |US |BLFT-20111101AIW    |-.     kW |0.25   kW |50.8    |0.0     |85677      |N |42 |54 |34.2  |W |76  |36 |7.7   |AUBURN BROADCASTING, INC.                                                   |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|255.   m|106238    |50.     |-       |46.    m|1456501   |b6f9d680f1d94020aff0c1b6063ebeb7        |
|W251BY      |98.1  MHz |FX |251 |DA  |-                   |D  |-  |LIC    |PATCHOGUE                |NY |US |BLFT-20161017ABH    |0.25   kW |0.25   kW |0.0     |0.0     |139345     |N |40 |51 |18.4  |W |72  |46 |9.4   |JVC MEDIA LLC, A FLORIDA                                                    |   0.00 km |   0.00 mi |  0.00 deg |227.   m|227.0  m|124904    |0.      |1004116 |153.   m|1741961   |442e288700fb4ed0837ac1b6063ebeb7        |
|WVIN-FM     |98.3  MHz |FM |252 |ND  |-                   |A  |-  |LIC    |BATH                     |NY |US |BLH-20000802AAD     |4.5    kW |4.5    kW |112.0   |112.0   |52121      |N |42 |19 |6.2   |W |77  |21 |25.9  |TOWER BROADCASTING, LLC                                                     |   0.00 km |   0.00 mi |  0.00 deg |576.   m|576.0  m|-         |-       |-       |52.    m|510313    |b24cfb1fcd464c51afefc1b6063ebeb7        |
|WZNY-LP     |98.3  MHz |FL |252 |ND  |-                   |LP1|-  |LIC    |FAIRPORT                 |NY |US |BLL-20170130AJY     |0.022  kW |0.022  kW |64.0    |0.0     |194368     |N |43 |5  |43.2  |W |77  |26 |20.6  |GRACE BIBLE FELLOWSHIP, INCORPORATED                                        |   0.00 km |   0.00 mi |  0.00 deg |223.   m|0.0    m|-         |-       |-       |45.    m|1750040   |55cf0ac0b41e4114b2f1c1b6063ebeb7        |
|WKJY        |98.3  MHz |FM |252 |ND  |-                   |A  |-  |LIC    |HEMPSTEAD                |NY |US |BLH-19860814KA      |3.     kW |3.     kW |100.0   |100.0   |38338      |N |40 |41 |8.3   |W |73  |36 |35.4  |CONNOISSEUR MEDIA LICENSES, LLC                                             |   0.00 km |   0.00 mi |  0.00 deg |117.   m|117.0  m|-         |-       |-       |103.   m|91300     |ea8e8110c7614e69b9dcc1b6063ebeb7        |
|W252DO      |98.3  MHz |FX |252 |ND  |-                   |D  |-  |LIC    |HERKIMER                 |NY |US |BLFT-20161213ABL    |0.25   kW |0.25   kW |0.0     |0.0     |60893      |N |43 |3  |40.2  |W |75  |1  |42.5  |DIGITAL RADIO BROADCASTING, INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |390.   m|390.0  m|126039    |-       |-       |48.    m|1744867   |82f168b7193647429ccbc1b6063ebeb7        |
|WCLP-LP     |98.3  MHz |FL |252 |ND  |-                   |LP1|-  |APP    |LAKE PLACID              |NY |US |0000215019          |0.1    kW |0.1    kW |-48.0   |-51.1   |192810     |N |44 |17 |29.0  |W |73  |59 |15.5  |LIGHT OF TRUTH, INC.                                                        |   0.00 km |   0.00 mi |  0.00 deg |600.5  m|600.5  m|1006063   |-       |-       |11.2   m|215019    |25076ff388b6fa770188c244d9010356        |
|WCLP-LP     |98.3  MHz |FL |252 |ND  |-                   |LP1|-  |LIC    |LAKE PLACID              |NY |US |BLL-20160719ABR     |0.1    kW |0.1    kW |20.0    |0.0     |192810     |N |44 |17 |31.1  |W |73  |59 |14.5  |LIGHT OF TRUTH, INC.                                                        |   0.00 km |   0.00 mi |  0.00 deg |609.   m|0.0    m|-         |-       |-       |30.    m|1733847   |0a14dbd1401d4bf7b908c1b6063ebeb7        |
|WCLP-LP     |98.3  MHz |FL |252 |ND  |-                   |LP1|-  |APP    |LAKE PLACID              |NY |US |0000215019          |0.1    kW |0.1    kW |-48.0   |-48.0   |192810     |N |44 |17 |29.0  |W |73  |59 |15.5  |LIGHT OF TRUTH, INC.                                                        |   0.00 km |   0.00 mi |  0.00 deg |602.2  m|602.2  m|1006063   |-       |-       |11.2   m|215019    |25076f918839d231018849efaa7e0359        |
|W252CK      |98.3  MHz |FX |252 |DA  |-                   |D  |-  |LIC    |LOWVILLE                 |NY |US |BLFT-20121120AHN    |0.16   kW |0.16   kW |39.6    |0.0     |90956      |N |43 |41 |54.2  |W |75  |19 |25.6  |THE FLACK BROADCASTING GROUP, L.L.C.                                        |   0.00 km |   0.00 mi |  0.00 deg |405.   m|405.0  m|107325    |0.      |-       |32.    m|1526907   |737e6cd7408f4d99a4f9c1b6063ebeb7        |
|WSUL        |98.3  MHz |FM |252 |DA  |-                   |A  |-  |LIC    |MONTICELLO               |NY |US |BLH-20000314ABK     |2.2    kW |2.2    kW |163.0   |163.0   |56075      |N |41 |39 |38.3  |W |74  |41 |12.6  |BOLD GOLD MEDIA GROUP, L.P.                                                 |   0.00 km |   0.00 mi |  0.00 deg |579.   m|579.0  m|15078     |0.      |1004409 |88.    m|494285    |b9f9f2ab0d6a464ab89ec1b6063ebeb7        |
|WSUL        |98.3  MHz |FS |252 |ND  |-                   |A  |-  |LIC    |MONTICELLO               |NY |US |BXLH-20060131ARS    |1.5    kW |1.5    kW |111.6   |111.6   |56075      |N |41 |39 |38.3  |W |74  |41 |12.6  |BOLD GOLD MEDIA GROUP, L.P.                                                 |   0.00 km |   0.00 mi |  0.00 deg |527.6  m|527.6  m|-         |-       |1004409 |36.6   m|1096257   |830befc9f96545c89204c1b6063ebeb7        |
|WTRY-FM     |98.3  MHz |FM |252 |ND  |-                   |A  |-  |LIC    |ROTTERDAM                |NY |US |BLH-19970326KC      |6.     kW |6.     kW |97.0    |97.0    |8563       |N |42 |44 |43.2  |W |74  |4  |8.4   |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |334.   m|334.0  m|-         |-       |-       |47.    m|243174    |6db14141b9754af3b026c1b6063ebeb7        |
|WQRS        |98.3  MHz |FM |252 |DA  |-                   |A  |-  |LIC    |SALAMANCA                |NY |US |BLH-20020205AAT     |3.2    kW |3.2    kW |135.0   |135.0   |9408       |N |42 |6  |32.2  |W |78  |36 |27.1  |SOUTHERN BELLE, LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |680.   m|680.0  m|15673     |0.      |1011756 |107.   m|593850    |b6c2509eead442daa02dc1b6063ebeb7        |
|W252AC      |98.3  MHz |FX |252 |DA  |-                   |D  |-  |LIC    |SYRACUSE                 |NY |US |BLFT-20171201APB    |0.25   kW |0.25   kW |0.0     |0.0     |25016      |N |42 |58 |1.2   |W |76  |11 |58.7  |FAMILY LIFE MINISTRIES, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |455.   m|455.0  m|124108    |0.      |1025313 |53.    m|1773438   |731cef6b4b6941658799c1b6063ebeb7        |
|W252DO      |98.3  MHz |FX |252 |DA  |-                   |D  |-  |CP     |UTICA                    |NY |US |0000120095          |0.25   kW |0.25   kW |0.0     |0.0     |60893      |N |43 |8  |41.1  |W |75  |10 |32.2  |DIGITAL RADIO BROADCASTING, INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |447.8  m|447.8  m|126039    |0.      |-       |76.    m|120095    |25076f91738371f70173b6b79bb61422        |
|W252DX      |98.3  MHz |FX |252 |DA  |-                   |D  |-  |LIC    |WHITE PLAINS             |NY |US |0000153768          |.015   kW |.015   kW |0.0     |0.0     |201735     |N |41 |1  |32.0  |W |73  |49 |37.0  |HUDSON-WESTCHESTER RADIO, INC.                                              |   0.00 km |   0.00 mi |  0.00 deg |257.   m|257.0  m|130635    |0.      |1045228 |126.   m|153768    |25076f917ad3b3df017ad49fbee1008f        |
|WCTW        |98.5  MHz |FM |253 |ND  |-                   |A  |-  |LIC    |CATSKILL                 |NY |US |BLH-19970616KA      |4.7    kW |4.7    kW |114.0   |114.0   |63527      |N |42 |12 |3.3   |W |73  |50 |7.5   |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |190.   m|190.0  m|-         |-       |1041890 |132.   m|248749    |a7a7af0583b342778206c1b6063ebeb7        |
|W253BZ      |98.5  MHz |FX |253 |DA  |-                   |D  |-  |LIC    |FULTON                   |NY |US |BLFT-20181126AAX    |0.2    kW |0.2    kW |0.0     |0.0     |122758     |N |43 |17 |41.2  |W |76  |26 |33.8  |CRAM COMMUNICATIONS, LLC.                                                   |   0.00 km |   0.00 mi |  0.00 deg |168.   m|168.0  m|93031     |0.      |1007177 |32.    m|1796559   |3d63e0339b094dd3a7d2c1b6063ebeb7        |
|WCKM-FM     |98.5  MHz |FM |253 |ND  |-                   |A  |-  |LIC    |LAKE GEORGE              |NY |US |BLH-20081017AHH     |0.37   kW |0.37   kW |393.0   |393.0   |19650      |N |43 |25 |12.2  |W |73  |45 |35.4  |REGIONAL RADIO GROUP, LLC                                                   |   0.00 km |   0.00 mi |  0.00 deg |674.   m|674.0  m|-         |-       |-       |40.    m|1272981   |f48218f47fa745e3a055c1b6063ebeb7        |
|WKSE        |98.5  MHz |FM |253 |ND  |-                   |B  |-  |LIC    |NIAGARA FALLS            |NY |US |BMLH-20080910ABV    |46.    kW |46.    kW |128.0   |128.0   |34384      |N |43 |0  |18.2  |W |78  |59 |33.1  |AUDACY LICENSE, LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |304.   m|304.0  m|-         |-       |1004570 |119.   m|1264186   |a686bfcb067f49d1b8b1c1b6063ebeb7        |
|WKSE        |98.5  MHz |FS |253 |ND  |-                   |B  |-  |LIC    |NIAGARA FALLS            |NY |US |BXLH-20000623AFD    |0.98   kW |0.98   kW |58.0    |58.0    |34384      |N |42 |54 |13.2  |W |78  |52 |19.1  |AUDACY LICENSE, LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |241.   m|241.0  m|-         |-       |-       |40.    m|504988    |ce436378e08e409d879ec1b6063ebeb7        |
|WKSE        |98.5  MHz |FS |253 |ND  |-                   |B  |-  |CP     |NIAGARA FALLS            |NY |US |0000105742          |23.    kW |23.    kW |137.0   |137.0   |34384      |N |42 |58 |41.0  |W |78  |57 |25.0  |AUDACY LICENSE, LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |315.   m|315.0  m|6902019008006|-       |1004566 |134.   m|105742    |25076f916ff6925f016ffdab869602a9        |
|W253CH      |98.5  MHz |FX |253 |DA  |-                   |D  |-  |LIC    |OWEGO                    |NY |US |BLFT-20180806ADA    |0.25   kW |0.25   kW |0.0     |0.0     |200642     |N |42 |5  |33.2  |W |76  |15 |22.7  |RADIGAN BROADCASTING GROUP, LLC                                             |   0.00 km |   0.00 mi |  0.00 deg |361.   m|361.0  m|130221    |310.    |-       |57.    m|1789603   |10d55487ac534f7a8d10c1b6063ebeb7        |
|W253BV      |98.5  MHz |FX |253 |DA  |-                   |D  |-  |STA    |POUGHKEEPSIE             |NY |US |0000217058          |-.     kW |0.2    kW |0.0     |0.0     |138571     |N |41 |42 |16.3  |W |73  |53 |14.52 |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|90.3   m|123284    |0.      |-       |48.8   m|217058    |25076ff388dcbe8b0188e7ca3f100459        |
|W253BV      |98.5  MHz |FX |253 |DA  |-                   |D  |-  |LIC    |POUGHKEEPSIE             |NY |US |BLFT-20160620AAW    |-.     kW |0.2    kW |0.0     |0.0     |138571     |N |41 |42 |18.0  |W |73  |53 |14.0  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|147.   m|123284    |0.      |1237215 |101.   m|1731496   |ea192c67c5104e80a75ac1b6063ebeb7        |
|WNYR-FM     |98.5  MHz |FM |253 |ND  |-                   |A  |-  |LIC    |WATERLOO                 |NY |US |BLH-20000807AFJ     |3.2    kW |3.2    kW |136.0   |136.0   |36288      |N |42 |48 |22.2  |W |76  |50 |45.8  |LAKE COUNTRY BROADCASTING, INC.                                             |   0.00 km |   0.00 mi |  0.00 deg |300.   m|300.0  m|-         |-       |1007043 |87.    m|511657    |c0437da4ca0b4e169594c1b6063ebeb7        |
